population,percentage,life expectancy,income,group
126,0.6403740598,,11938.0,AIAN
58,0.2947753608,,,Asian
11189,56.866232974,74.941561786,28978.0,Black
451,2.2921325473,,,Hispanic
7647,38.864606627,78.297395624,50302.0,White
1877,0.949499957,,60000.0,AIAN
4282,2.1660942013,89.987007303,42523.0,Asian
29184,14.763029699,75.655834254,41639.0,Black
25261,12.778539379,85.965572832,45044.0,Hispanic
130276,65.901468513,76.286966678,52290.0,White
892,0.6108459394,,,AIAN
12089,8.2786060112,100.68821711,75478.0,Asian
16619,11.380772049,74.813372349,42608.0,Black
12583,8.6168996145,95.783639671,46289.0,Hispanic
101106,69.237880666,82.648269443,75792.0,White
99,0.7813733228,,52813.0,AIAN
74,0.5840568272,,32159.0,Asian
2382,18.800315706,78.195748883,26006.0,Black
522,4.1199684294,,45313.0,Hispanic
9408,74.254143646,77.098425481,51712.0,White
241,0.6079870834,,,AIAN
636,1.6044804359,,96076.0,Asian
14194,35.808168723,75.976936631,36535.0,Black
2257,5.6938873332,87.350531227,34531.0,Hispanic
21601,54.494311158,75.863914186,58619.0,White
559,0.8992632155,,55489.0,AIAN
421,0.6772626363,,,Asian
9100,14.639168624,72.85272275,31899.0,Black
4605,7.4080628036,,32468.0,Hispanic
46744,75.197065731,77.26597553,58480.0,White
75,0.5587840858,,,AIAN
72,0.5364327224,,,Asian
3055,22.761138429,75.144623906,21997.0,Black
354,2.6374608851,,45446.0,Hispanic
9696,72.239606616,78.77832161,51672.0,White
351,0.8884501481,,,AIAN
176,0.4454906725,,36211.0,Asian
10559,26.726909155,73.981508036,32756.0,Black
1757,4.4473131344,,32895.0,Hispanic
26105,66.076897765,76.693081935,58490.0,White
936,0.5202485632,,,AIAN
3938,2.188823549,95.945511014,52132.0,Asian
62987,35.009504541,75.356779414,32421.0,Black
11420,6.347477128,92.858067627,34435.0,Hispanic
97777,54.346521116,79.9987685,55995.0,White
128,0.6210276066,,,AIAN
136,0.659841832,,,Asian
859,4.1676774538,,24649.0,Black
1248,6.0550191645,,44122.0,Hispanic
18066,87.65222454,,50721.0,White
1613,1.1252101485,,20313.0,AIAN
2128,1.4844681935,101.03226497,37083.0,Asian
8862,6.1820287267,72.507196512,36571.0,Black
16774,11.701348438,89.867687147,37371.0,Hispanic
112950,78.792613934,75.476369245,47599.0,White
1444,3.2169670506,,28548.0,AIAN
411,0.9156325885,,,Asian
14052,31.305277697,72.701497724,24836.0,Black
3007,6.6990442667,,25025.0,Hispanic
25421,56.633323679,74.041175583,43990.0,White
54971,41.698083152,72.978752104,33817.0,AIAN
877,0.6652456554,,45662.0,Asian
30625,23.230499655,71.747504192,25971.0,Black
11874,9.0069862172,108.45619259,31752.0,Hispanic
33023,25.049495187,73.27935932,41601.0,White
549,0.605358915,,44167.0,AIAN
609,0.6715183592,,,Asian
16834,18.562134745,73.286880102,32250.0,Black
5661,6.242143566,,32991.0,Hispanic
65607,72.342044327,75.823722067,46246.0,White
897,0.6349903017,,49044.0,AIAN
1790,1.2671489856,88.240066925,,Asian
22779,16.125355722,72.97636515,36176.0,Black
12997,9.2006342824,91.81042282,37871.0,Hispanic
101224,71.656921182,75.041696672,52673.0,White
253,0.3785951576,,46973.0,AIAN
472,0.7063119145,,,Asian
6424,9.6130248706,72.924803202,21474.0,Black
3049,4.562595397,92.824116713,50239.0,Hispanic
55473,83.011103463,75.849244332,41777.0,White
2287,3.5944425235,,36270.0,AIAN
449,0.7056863546,,27125.0,Asian
16027,25.189387986,75.338893945,28814.0,Black
12993,20.420897118,87.334831612,35246.0,Hispanic
32024,50.331625436,75.017047214,46591.0,White
4303,12.361390405,70.27630596,43578.0,AIAN
312,0.8962941683,,47708.0,Asian
13445,38.623958633,73.642867961,21580.0,Black
1068,3.0680838839,,53571.0,Hispanic
15032,43.182993393,75.224056242,46436.0,White
284,0.4575110753,,71250.0,AIAN
1348,2.1715666532,,73882.0,Asian
6967,11.223519936,74.268087032,24640.0,Black
2710,4.3656866694,103.16016555,36759.0,Hispanic
50047,80.623439388,75.717000519,52013.0,White
219,0.481668023,,46277.0,AIAN
188,0.4134867046,,,Asian
1744,3.8357490048,76.41261258,44025.0,Black
1396,3.0703587217,,28125.0,Hispanic
41454,91.173818374,75.870932707,47077.0,White
472,0.6560293545,,,AIAN
522,0.7255239895,,54844.0,Asian
2632,3.6581975871,76.135218454,26809.0,Black
7764,10.791126925,96.318781871,35598.0,Hispanic
60163,83.620114527,74.312828038,42264.0,White
4251,29.842049842,67.064298365,40643.0,AIAN
100,0.702000702,,,Asian
152,1.067041067,,,Black
790,5.5458055458,,56190.0,Hispanic
8736,61.326781327,75.532901994,36250.0,White
149,0.435481514,,77452.0,AIAN
231,0.6751424814,,,Asian
1198,3.50138828,,59116.0,Black
1184,3.4604705539,,25536.0,Hispanic
30875,90.23819962,,47583.0,White
43,1.0409101912,,,AIAN
90,2.1786492375,,,Asian
1540,37.279109175,,23388.0,Black
372,9.0050835149,,51750.0,Hispanic
2044,49.479544904,,42908.0,White
1515,0.6421995015,,73348.0,AIAN
7903,3.3500347593,89.448900091,131351.0,Asian
27539,11.673618529,76.880192378,52556.0,Black
26958,11.42733608,91.103746386,51733.0,Hispanic
168967,71.624107703,79.592681957,80775.0,White
401,0.8994661523,,,AIAN
360,0.8075007851,,71917.0,Asian
22523,50.520389395,71.255189328,30271.0,Black
3555,7.9740702526,,38135.0,Hispanic
17476,39.199677,74.314577224,47596.0,White
8670,0.7937343508,83.457172493,81167.0,AIAN
82383,7.5421242235,89.07949958,107937.0,Asian
218080,19.965119632,77.836494311,52309.0,Black
112797,10.326511368,87.494275231,47426.0,Hispanic
653485,59.826239008,82.214217939,89706.0,White
1112,5.6141768062,,32823.0,AIAN
76,0.3837027314,,,Asian
10029,50.633614379,75.871868774,28120.0,Black
753,3.8016862725,,34050.0,Hispanic
7575,38.244055132,78.611625941,45177.0,White
115,0.969727633,,,AIAN
45,0.379458639,,,Asian
5684,47.929842314,73.804371192,24240.0,Black
693,5.8436630407,,35313.0,Hispanic
5257,44.32920145,77.760709123,45683.0,White
226,0.403968183,,,AIAN
665,1.1886674412,,,Asian
964,1.7231209223,,39792.0,Black
2097,3.748324247,,30566.0,Hispanic
51263,91.631066226,,45894.0,White
1036,0.8405815916,,56728.0,AIAN
1660,1.3468778398,89.195514139,49375.0,Asian
38201,30.995229132,74.520179586,31382.0,Black
15212,12.342593795,100.17322264,30393.0,Hispanic
65442,53.097819032,76.820105432,53244.0,White
273,0.3982087898,,41250.0,AIAN
404,0.5892906632,,,Asian
2972,4.3350788395,71.614702356,33125.0,Black
4637,6.763714865,,33320.0,Hispanic
59602,86.937876512,76.428936842,41668.0,White
501,0.615063532,,,AIAN
987,1.2117119882,,80104.0,Asian
32153,39.473328832,73.894825769,31440.0,Black
8793,10.794917439,86.994614595,29676.0,Hispanic
38278,46.99281812,77.024648891,59412.0,White
257,0.6845483845,,40208.0,AIAN
180,0.4794502304,,,Asian
1156,3.0791359241,,30580.0,Black
4192,11.165863144,89.428019026,40495.0,Hispanic
31583,84.124870149,76.662771137,43604.0,White
139,0.7764061889,,,AIAN
58,0.32396805,,,Asian
152,0.8490197174,,73144.0,Black
976,5.4516002905,,18009.0,Hispanic
16498,92.15215327,,41294.0,White
14,0.6102877071,,,AIAN
73,3.1822144725,,45469.0,Asian
19,0.8282476024,,,Black
33,1.4385353095,,70625.0,Hispanic
2114,92.153443766,,55547.0,White
124,1.1762473914,,,AIAN
97,0.9201290078,,,Asian
163,1.5461961677,,,Black
224,2.1248339973,,62813.0,Hispanic
9793,92.895086321,,59692.0,White
3848,55.271473714,73.669478929,27109.0,AIAN
17,0.2441827061,,,Asian
26,0.3734559035,,,Black
243,3.4903763286,,,Hispanic
2862,41.10887676,78.923723656,59432.0,White
3,0.3264417845,,,AIAN
41,4.4613710555,,,Asian
3,0.3264417845,,,Black
18,1.9586507073,,,Hispanic
849,92.383025027,,,White
201,3.1352363126,,52292.0,AIAN
44,0.6863203868,,,Asian
45,0.7019185774,,,Black
143,2.2305412572,,,Hispanic
5864,91.467789736,,60453.0,White
77,2.5032509753,,,AIAN
7,0.2275682705,,,Asian
6,0.1950585176,,,Black
166,5.3966189857,,110417.0,Hispanic
2840,92.327698309,,64636.0,White
23,1.0952380952,,,AIAN
12,0.5714285714,,,Asian
11,0.5238095238,,,Black
53,2.5238095238,,,Hispanic
1961,93.380952381,,,White
3979,4.1764193423,68.117998545,26250.0,AIAN
789,0.8281464843,,,Asian
2213,2.3227986943,,34514.0,Black
2469,2.5915002152,93.966910138,41161.0,Hispanic
84447,88.636864589,81.903451026,73441.0,White
2616,1.4411952665,,41563.0,AIAN
6602,3.6371449349,84.41523078,61977.0,Asian
11296,6.2231428634,,30157.0,Black
5008,2.7589854338,76.447419639,39033.0,Hispanic
152984,84.28127548,81.393075114,65784.0,White
62,1.6192217289,,,AIAN
18,0.470096631,,,Asian
14,0.365630713,,,Black
69,1.8020370854,,,Hispanic
3611,94.306607469,,,White
47,0.9585967775,,,AIAN
28,0.5710789313,,,Asian
31,0.6322659596,,41250.0,Black
171,3.4876606159,,,Hispanic
4567,93.147052825,,62092.0,White
20,0.8760402979,,,AIAN
55,2.4091108191,,,Asian
45,1.9710906702,,,Black
59,2.5843188787,,,Hispanic
2072,90.757774858,,,White
420,9.6952908587,,53333.0,AIAN
52,1.2003693444,,,Asian
58,1.3388734995,,,Black
237,5.4709141274,,,Hispanic
3521,81.278855032,,75250.0,White
96,4.1504539559,,,AIAN
7,0.3026372676,,,Asian
8,0.345871163,,,Black
89,3.8478166883,,,Hispanic
2075,89.710332901,,,White
39,1.1836115326,,,AIAN
32,0.971168437,,,Asian
8,0.2427921093,,,Black
36,1.0925644917,,,Hispanic
3141,95.326251897,,,White
37,1.1504975124,,,AIAN
27,0.8395522388,,,Asian
10,0.3109452736,,,Black
67,2.0833333333,,,Hispanic
3044,94.651741294,,,White
27,1.5262860373,,,AIAN
3,0.1695873375,,,Asian
9,0.5087620124,,,Black
52,2.9395138496,,,Hispanic
1664,94.064443188,,,White
1982,2.8006217324,69.342092868,30304.0,AIAN
2194,3.1001836937,81.472300796,67279.0,Asian
3267,4.6163628656,,29095.0,Black
3100,4.3803871697,78.139414111,56417.0,Hispanic
58709,82.957467854,79.247195997,53972.0,White
49,2.0640269587,,,AIAN
4,0.1684919966,,,Asian
4,0.1684919966,,,Black
38,1.600673968,,51250.0,Hispanic
2242,94.439764111,,51000.0,White
17,0.7616487455,,,AIAN
4,0.1792114695,,,Asian
10,0.4480286738,,,Black
31,1.3888888889,,,Hispanic
2167,97.08781362,,,White
91,3.6197295147,,,AIAN
12,0.477326969,,,Asian
19,0.7557677009,,,Black
61,2.4264120923,,59861.0,Hispanic
2285,90.891010342,,55739.0,White
18,0.7346938776,,,AIAN
17,0.693877551,,,Asian
8,0.3265306122,,,Black
99,4.0408163265,,,Hispanic
2309,94.244897959,,,White
23,0.5662235352,,,AIAN
5,0.1230920729,,,Asian
11,0.2708025603,,,Black
60,1.4771048744,,33750.0,Hispanic
3931,96.774987691,,61908.0,White
15,0.7882291119,,,AIAN
8,0.4203888597,,,Asian
3,0.1576458224,,,Black
45,2.3646873358,,81528.0,Hispanic
1806,94.902785076,,57538.0,White
63,1.083218707,,16875.0,AIAN
18,0.3094910591,,,Asian
23,0.3954607978,,,Black
122,2.0976616231,,,Hispanic
5537,95.202888583,,63065.0,White
19,0.7350096712,,,AIAN
40,1.5473887814,,,Asian
13,0.502901354,,,Black
62,2.3984526112,,,Hispanic
2432,94.081237911,,,White
1369,10.042546948,,44402.0,AIAN
140,1.0269953052,,,Asian
207,1.5184859155,,,Black
1183,8.6781103286,,37413.0,Hispanic
10554,77.420774648,,88284.0,White
690,7.2319463369,,42344.0,AIAN
30,0.3144324494,,,Asian
32,0.3353946127,,40625.0,Black
235,2.4630541872,,92900.0,Hispanic
8489,88.973902107,,66994.0,White
217,2.6248941575,,,AIAN
50,0.604814322,,,Asian
46,0.5564291762,,,Black
249,3.0119753236,,95469.0,Hispanic
7638,92.391435829,,79725.0,White
1128,3.6275928606,,38700.0,AIAN
141,0.4534491076,,35938.0,Asian
328,1.0548319666,,47069.0,Black
1159,3.7272873452,,,Hispanic
27862,89.602830037,,71532.0,White
3092,30.260324917,64.175986798,68750.0,AIAN
31,0.3033861812,,48750.0,Asian
105,1.0275983558,,,Black
823,8.0544137796,,69875.0,Hispanic
6141,60.09982384,78.284185052,71250.0,White
52,1.8124782154,,,AIAN
7,0.2439874521,,,Asian
23,0.8016730568,,,Black
77,2.6838619728,,37885.0,Hispanic
2674,93.203206692,,49904.0,White
54,2.7663934426,,,AIAN
5,0.256147541,,,Asian
8,0.4098360656,,,Black
39,1.9979508197,,,Hispanic
1819,93.18647541,,,White
149,2.1448107097,,38750.0,AIAN
30,0.4318410825,,63333.0,Asian
45,0.6477616237,,,Black
235,3.3827551461,,68750.0,Hispanic
6264,90.168418022,,66955.0,White
195,4.7782406273,,,AIAN
4,0.0980151924,,,Asian
33,0.8086253369,,,Black
80,1.9603038471,,,Hispanic
3739,91.619701054,,,White
1191,10.373660831,,36574.0,AIAN
73,0.6358331156,,,Asian
94,0.8187440118,,,Black
308,2.6826931452,,,Hispanic
9528,82.989286648,,62109.0,White
47,0.8974603781,,,AIAN
54,1.0311246897,,,Asian
34,0.6492266565,,,Black
102,1.9476799694,,27672.0,Hispanic
4934,94.214244797,,62931.0,White
14,0.5897219882,,,AIAN
9,0.3791069924,,,Asian
9,0.3791069924,,,Black
54,2.2746419545,,,Hispanic
2253,94.903117102,,,White
454,2.7957386539,,69340.0,AIAN
99,0.609643451,,,Asian
163,1.0037563889,,,Black
549,3.3807500462,,35833.0,Hispanic
14804,91.163248969,,61773.0,White
11165,78.071463534,68.506536142,35699.0,AIAN
26,0.1818054681,,,Asian
59,0.4125585623,,,Black
287,2.0068526676,,,Hispanic
2565,17.935808685,82.472442121,58919.0,White
53,1.3695090439,,,AIAN
30,0.7751937984,,,Asian
70,1.8087855297,,95256.0,Black
123,3.1782945736,,90469.0,Hispanic
3537,91.395348837,,65900.0,White
18,1.3343217198,,,AIAN
4,0.2965159377,,,Asian
0,0.0,,,Black
17,1.2601927354,,,Hispanic
1284,95.181616012,,,White
3556,81.597062873,,33500.0,AIAN
8,0.1835704452,,,Asian
26,0.5966039468,,,Black
202,4.6351537402,,50972.0,Hispanic
558,12.80403855,,64688.0,White
20,2.621231979,,,AIAN
0,0.0,,,Asian
8,1.0484927916,,,Black
29,3.8007863696,,,Hispanic
711,93.184796855,,,White
521,1.6808078201,,,AIAN
503,1.6227376843,,,Asian
965,3.1132045037,,40040.0,Black
1720,5.5489240894,,,Hispanic
26886,86.737426203,,81588.0,White
30,1.5764582239,,,AIAN
5,0.2627430373,,,Asian
7,0.3678402522,,,Black
43,2.2595901209,,,Hispanic
1802,94.692590646,,,White
365,1.7449921117,,,AIAN
188,0.8987904575,,72857.0,Asian
353,1.687622508,,50046.0,Black
555,2.6533441698,,52000.0,Hispanic
19177,91.681407468,,57475.0,White
114,5.200729927,,37344.0,AIAN
3,0.1368613139,,,Asian
9,0.4105839416,,,Black
43,1.9616788321,,75774.0,Hispanic
1990,90.784671533,,55109.0,White
114,1.4184397163,,,AIAN
48,0.5972377753,,,Asian
65,0.8087594874,,,Black
306,3.8073908175,,73750.0,Hispanic
7370,91.700883414,,63151.0,White
230,2.1561826193,,,AIAN
122,1.1437142589,,,Asian
54,0.5062341802,,,Black
1241,11.634011437,,59286.0,Hispanic
8953,83.931752133,,55281.0,White
1678,2.4769721304,70.727408255,64000.0,AIAN
1235,1.8230396788,,72188.0,Asian
2984,4.4048181389,87.857552638,52583.0,Black
4259,6.2869036372,79.751403825,41525.0,Hispanic
55890,82.501771375,81.132582454,69431.0,White
33,0.8339651251,,,AIAN
11,0.277988375,,,Asian
14,0.3538033864,,,Black
49,1.2383118524,,,Hispanic
3792,95.830174375,,,White
1503,4.2517680339,,66052.0,AIAN
364,1.0297029703,,139097.0,Asian
1556,4.4016973126,,60285.0,Black
2807,7.9405940594,,65118.0,Hispanic
28148,79.626591231,,91183.0,White
155,0.5590823835,,16336.0,AIAN
100,0.3606983119,,,Asian
128,0.4616938393,,,Black
287,1.0352041552,,,Hispanic
26679,96.23070264,,37823.0,White
305,0.2970885324,,44327.0,AIAN
809,0.7880151564,,90250.0,Asian
12687,12.357908886,73.27096621,25186.0,Black
3248,3.1637493547,106.24520557,42667.0,Hispanic
82857,80.70775255,76.848813587,54560.0,White
139,0.2586287096,,,AIAN
391,0.7275095358,,91625.0,Asian
429,0.7982137873,,54875.0,Black
795,1.4792073681,,69087.0,Hispanic
51310,95.469345986,,52507.0,White
315,0.32310012,,,AIAN
499,0.5118316187,,87292.0,Asian
3407,3.4946098694,72.943327998,24489.0,Black
4214,4.3223616054,84.81223798,44236.0,Hispanic
87084,89.323336034,75.140279605,46054.0,White
236,0.3585645264,,27500.0,AIAN
2346,3.5643744872,85.156636994,21080.0,Asian
1829,2.7788750798,78.51595813,29741.0,Black
1279,1.9432374123,,26250.0,Hispanic
58782,89.309915221,77.647235724,39683.0,White
101,0.2205047594,,,AIAN
266,0.580735307,,28393.0,Asian
268,0.5851017378,,,Black
812,1.772770937,,30592.0,Hispanic
43882,95.803859925,,62841.0,White
126,0.1866528405,,41406.0,AIAN
315,0.4666321013,,,Asian
2832,4.1952447967,74.60187254,26106.0,Black
679,1.0058514184,,39167.0,Hispanic
62532,92.633138286,76.714679174,50300.0,White
149,0.3417274437,,,AIAN
131,0.3004449337,,,Asian
396,0.9082152195,,,Black
496,1.1375624971,,85417.0,Hispanic
41974,96.26622632,,52465.0,White
1058,0.2766895585,,,AIAN
14093,3.6856199886,90.294781939,75547.0,Asian
32575,8.5190570587,75.196716719,44577.0,Black
18601,4.8645581074,93.458454124,50086.0,Hispanic
307821,80.501754808,76.150463001,65891.0,White
90,0.3323363244,,,AIAN
124,0.4578856025,,,Asian
172,0.6351316421,,,Black
366,1.3515010524,,80957.0,Hispanic
26001,96.011964108,,52042.0,White
167,0.4309232595,,,AIAN
193,0.4980131083,,,Asian
791,2.0410796305,,32933.0,Black
639,1.6488620529,,19954.0,Hispanic
36168,93.327140424,,57810.0,White
460,0.3417914329,,,AIAN
987,0.7333655311,,70583.0,Asian
11742,8.7245978378,68.678820123,31867.0,Black
4732,3.51599361,,36621.0,Hispanic
113093,84.030909834,74.073000139,51312.0,White
455,0.2214478308,,51548.0,AIAN
2711,1.3194397127,90.917693949,73281.0,Asian
3225,1.5696027567,80.115380569,47074.0,Black
4191,2.0397535359,98.613312893,54318.0,Hispanic
191877,93.386253687,77.425694745,65721.0,White
140,0.3328815655,,,AIAN
223,0.5302327793,,,Asian
897,2.1328197446,,,Black
649,1.5431438286,,,Hispanic
39304,93.454121787,,,White
243,0.2366921541,,23846.0,AIAN
356,0.346758876,,46964.0,Asian
2342,2.2812058637,75.575885405,18371.0,Black
1981,1.9295767788,91.322768193,32250.0,Hispanic
96292,93.792431695,76.142031629,46810.0,White
108,0.2948483442,,,AIAN
131,0.3576401212,,,Asian
438,1.1957738404,,,Black
374,1.0210488957,,75333.0,Hispanic
35079,95.768380245,,44205.0,White
113,0.2719614922,,,AIAN
249,0.5992779783,,,Asian
416,1.0012033694,,28750.0,Black
741,1.7833935018,,34896.0,Hispanic
39539,95.160048135,,43385.0,White
3304,0.2656253894,84.919706452,34449.0,AIAN
41763,3.357540296,89.05560401,67925.0,Asian
368279,29.607824694,73.711995238,29295.0,Black
76732,6.1688763258,82.051189567,34603.0,Hispanic
731138,58.77990798,77.95057565,61187.0,White
121,0.2357617442,,30625.0,AIAN
239,0.465678156,,56250.0,Asian
317,0.617656801,,32426.0,Black
849,1.6542290981,,38214.0,Hispanic
49226,95.914112581,,53061.0,White
160,0.4192322809,,,AIAN
196,0.5135595441,,,Asian
624,1.6350058955,,40000.0,Black
3917,10.263330276,78.913704277,48570.0,Hispanic
32858,86.094589283,77.54142839,58758.0,White
416,0.2030992159,,,AIAN
14583,7.1197016004,89.503596135,138958.0,Asian
7409,3.6172165643,83.020198896,89333.0,Black
5568,2.71840489,96.429833849,84063.0,Hispanic
173055,84.488785603,82.235952252,103226.0,White
257,0.3444347651,,36455.0,AIAN
598,0.8014474301,,,Asian
6390,8.5639616699,74.556019986,31030.0,Black
3408,4.5674462239,91.851849396,35500.0,Hispanic
61978,83.063727133,75.959479788,57079.0,White
402,0.2580529201,,,AIAN
2700,1.7331912544,85.535830085,82576.0,Asian
12598,8.0869420087,83.854142248,74524.0,Black
3556,2.2826770744,,52386.0,Hispanic
133461,85.671643707,77.907333448,66270.0,White
93,0.3244261494,,,AIAN
261,0.9104862904,,77800.0,Asian
617,2.1523756366,,60952.0,Black
652,2.2744714993,,31643.0,Hispanic
26451,92.273076118,,46147.0,White
4058,0.3097000687,82.215390468,44901.0,AIAN
74342,5.67366252,87.101285023,67551.0,Asian
300122,22.904830955,74.264142632,37130.0,Black
74816,5.7098374418,90.522801798,45599.0,Hispanic
819878,62.571777456,77.506215624,68542.0,White
190,0.4494275712,,,AIAN
188,0.4446967547,,74223.0,Asian
249,0.5889866591,,,Black
3770,8.9175891759,78.912915163,58958.0,Hispanic
37511,88.728829596,77.582986552,60270.0,White
131,0.4369725474,,,AIAN
213,0.7104973481,,,Asian
668,2.2282264252,,,Black
438,1.4610227159,,63299.0,Hispanic
27926,93.151872978,,42425.0,White
121,0.1286809669,,,AIAN
625,0.6646744159,,123239.0,Asian
1155,1.2283183206,,42174.0,Black
1509,1.6047899097,,62813.0,Hispanic
89766,95.464261786,,80707.0,White
571,0.3398910682,,,AIAN
5342,3.1798565433,89.20101771,83814.0,Asian
11912,7.0906872228,79.413982602,42747.0,Black
4925,2.9316348701,96.045812262,61741.0,Hispanic
140482,83.622726867,79.038915365,69350.0,White
135,0.34595869,,38839.0,AIAN
161,0.412587771,,,Asian
578,1.4812157245,,17780.0,Black
482,1.235200656,,36346.0,Hispanic
36930,94.638921634,,45012.0,White
2022,0.2475865818,,32054.0,AIAN
23622,2.8924284056,87.039829696,69077.0,Asian
214071,26.212219169,73.154610109,30680.0,Black
28177,3.4501716698,101.26131959,52364.0,Hispanic
530718,64.984498288,77.577828159,67718.0,White
