population,percentage,life expectancy,income,group
7,0.3181818182,,,AIAN
17,0.7727272727,,,Asian
21,0.9545454545,,,Black
29,1.3181818182,,,Hispanic
2119,96.318181818,,,White
191,0.50629556,,,AIAN
385,1.0205434062,,,Asian
8490,22.504970179,75.586641659,43673.0,Black
1418,3.7587806494,,,Hispanic
26392,69.958913188,79.694799346,90410.0,White
340,0.4380765861,,,AIAN
2162,2.7856517033,87.289245733,72857.0,Asian
10300,13.271143638,77.287346473,50972.0,Black
4892,6.3031489976,87.661583642,68438.0,Hispanic
58017,74.752615575,82.215469959,97346.0,White
123,1.7718236819,,,AIAN
35,0.5041774705,,,Asian
1767,25.453759723,72.567454259,54013.0,Black
249,3.5868625756,,,Hispanic
4601,66.277729761,74.190570169,77679.0,White
237,0.8655637121,,,AIAN
452,1.6507797378,,109250.0,Asian
4210,15.375625434,77.024730974,82357.0,Black
1634,5.9676417954,,102795.0,Hispanic
20055,73.244220445,78.118450858,99077.0,White
270,1.5305254804,,41417.0,AIAN
228,1.292443739,,35238.0,Asian
2661,15.084178901,73.546859823,43875.0,Black
505,2.8626495097,,,Hispanic
13608,77.138484213,77.706642975,78032.0,White
37,0.348464871,,,AIAN
92,0.8664531927,,,Asian
3013,28.376342061,70.908929032,36209.0,Black
240,2.2603126766,,,Hispanic
7109,66.952345074,76.094737101,69423.0,White
90,0.3872966692,,,AIAN
67,0.2883208538,,,Asian
817,3.5157930975,,18194.0,Black
434,1.867630605,,,Hispanic
21609,92.989930287,,35197.0,White
2048,0.4844081138,,93365.0,AIAN
89115,21.078139192,89.210718746,170117.0,Asian
32066,7.584487587,82.37219288,126502.0,Black
58753,13.896694293,89.040984188,94198.0,Hispanic
227737,53.866040342,83.535899565,154028.0,White
209,0.5480960873,,,AIAN
255,0.6687296759,,200722.0,Asian
5752,15.084443512,75.184755844,46695.0,Black
1320,3.4616594986,,41708.0,Hispanic
29716,77.929298227,77.706402726,72596.0,White
86,0.7010679058,,,AIAN
62,0.5054210483,,,Asian
3961,32.289883427,70.275481743,35263.0,Black
696,5.6737588652,,46188.0,Hispanic
7231,58.946767751,77.451444772,56964.0,White
35,0.2629206731,,,AIAN
96,0.7211538462,,,Asian
1192,8.9543269231,,55250.0,Black
426,3.2001201923,,,Hispanic
11229,84.352463942,,66339.0,White
28,0.3194159252,,,AIAN
77,0.8783937942,,,Asian
720,8.2135523614,,,Black
264,3.0116358658,,,Hispanic
7487,85.409536847,,,White
119,0.38788748,,,AIAN
255,0.8311874572,,166201.0,Asian
10333,33.68101959,70.725554771,29362.0,Black
920,2.9987939633,,51090.0,Hispanic
18571,60.533263796,76.626832994,55933.0,White
61,0.5771596178,,,AIAN
51,0.482543287,,,Asian
1675,15.848235405,77.905548878,31821.0,Black
328,3.1034156495,,,Hispanic
8239,77.954394929,75.688540631,60553.0,White
303,0.3079549959,,26042.0,AIAN
6074,6.1733288614,92.909573945,46291.0,Asian
4036,4.1020011993,74.692573839,41349.0,Black
3481,3.5379252167,89.701176838,33958.0,Hispanic
82329,83.675336159,79.820369897,61989.0,White
80,0.5421890884,,,AIAN
119,0.8065062691,,,Asian
1604,10.870891223,74.584545564,50048.0,Black
696,4.7170450695,,68657.0,Hispanic
12004,81.355472721,78.281008665,66822.0,White
257,1.0867726658,,,AIAN
276,1.1671177267,,66161.0,Asian
3214,13.591001353,77.511125636,84309.0,Black
920,3.8903924222,,58292.0,Hispanic
18374,77.697902571,77.996792573,98845.0,White
45,0.3855050116,,,AIAN
123,1.0537136983,,110125.0,Asian
3783,32.408121306,70.524876798,39761.0,Black
1037,8.8837488221,,40903.0,Hispanic
6490,55.598389446,76.49370852,57216.0,White
31,0.256856409,,,AIAN
67,0.555141271,,,Asian
2979,24.683072334,75.651773976,34694.0,Black
483,4.0019885657,,,Hispanic
8330,69.019802801,80.597892818,65615.0,White
115,0.7585751979,,,AIAN
82,0.5408970976,,,Asian
5842,38.535620053,73.127920833,42250.0,Black
743,4.901055409,,93008.0,Hispanic
8187,54.003957784,75.426935913,55244.0,White
207,0.5491444489,,,AIAN
455,1.2070566388,,,Asian
4905,13.012335854,73.990505804,43790.0,Black
2172,5.7620374055,,66311.0,Hispanic
29051,77.068576734,77.761678842,76867.0,White
63,0.263234864,,,AIAN
118,0.4930430786,,83500.0,Asian
501,2.0933439184,,,Black
561,2.3440437889,,56354.0,Hispanic
22384,93.527765011,,51513.0,White
103,0.5888069514,,,AIAN
58,0.3315611959,,,Asian
919,5.2535299834,,45395.0,Black
572,3.2698793803,,69577.0,Hispanic
15694,89.715886355,,45998.0,White
198,0.3308270677,,,AIAN
297,0.4962406015,,,Asian
12656,21.14619883,73.225247347,36147.0,Black
1715,2.865497076,94.890958657,33661.0,Hispanic
44321,74.053467001,76.053837084,52496.0,White
132,0.4378399894,,,AIAN
191,0.6335411968,,,Asian
2701,8.9591349343,79.572110847,47578.0,Black
719,2.3849011543,,110795.0,Hispanic
25916,85.962584583,79.88084078,97429.0,White
83,0.3607754499,,,AIAN
298,1.2953142658,,,Asian
7413,32.222029036,71.759092959,31084.0,Black
788,3.4251934278,,46442.0,Hispanic
14044,61.044944797,78.686622118,57296.0,White
292,0.7547950163,,64844.0,AIAN
802,2.0731013803,,57089.0,Asian
12066,31.189577625,82.494880843,65988.0,Black
3518,9.0937289976,84.60633567,71685.0,Hispanic
20931,54.10484413,79.285583452,83461.0,White
5181,1.0895142924,,86415.0,AIAN
46665,9.813199084,87.457846362,101800.0,Asian
98348,20.681635134,79.291423432,96284.0,Black
118216,24.859683765,84.662704806,84838.0,Hispanic
193402,40.670573861,80.902714826,126105.0,White
89,0.262266097,,,AIAN
243,0.716074849,,,Asian
1678,4.944747311,73.097903054,29316.0,Black
648,1.9095329306,,,Hispanic
30724,90.537792839,75.333350092,54841.0,White
27,0.3719008264,,,AIAN
94,1.2947658402,,,Asian
285,3.9256198347,,63646.0,Black
295,4.0633608815,,,Hispanic
6406,88.236914601,,83889.0,White
54,0.5953037151,,,AIAN
63,0.694521001,,,Asian
2645,29.158857899,73.519062215,39694.0,Black
679,7.4853930107,,33261.0,Hispanic
5466,60.257964943,78.141585947,63537.0,White
255,0.2698155731,,,AIAN
3426,3.6250515824,91.169977404,100451.0,Asian
5883,6.2248039869,77.588004273,63923.0,Black
3298,3.4896147457,94.45878593,41577.0,Hispanic
80092,84.745368166,78.78497741,70667.0,White
150,0.6591378477,,,AIAN
175,0.7689941556,,61225.0,Asian
765,3.3616030232,,111635.0,Black
460,2.0213560663,,,Hispanic
20846,91.60258382,,53617.0,White
484,0.5877638258,,,AIAN
867,1.0528744566,,61563.0,Asian
1870,2.2709056906,75.385985151,63681.0,Black
6413,7.787870692,100.69767393,62392.0,Hispanic
71965,87.393437447,79.885207838,64571.0,White
71,0.2664465043,,,AIAN
69,0.258940969,,,Asian
243,0.9119225429,,,Black
387,1.4523210868,,,Hispanic
25684,96.386084737,,,White
64,0.2958990245,,,AIAN
46,0.2126774238,,,Asian
187,0.8645799621,,,Black
305,1.4101437884,,,Hispanic
20837,96.338249572,,,White
203,0.4623619178,,,AIAN
511,1.1638765516,,,Asian
1067,2.4302471245,,38466.0,Black
3425,7.8009338344,88.113928208,44362.0,Hispanic
38095,86.766883043,77.489784817,57500.0,White
51,0.1694915254,,,AIAN
150,0.4985044865,,,Asian
727,2.4160850781,,29213.0,Black
673,2.2366234629,,,Hispanic
28190,93.685609837,,41212.0,White
101,0.5726922205,,,AIAN
109,0.6180539805,,,Asian
6048,34.293490587,76.745569941,43554.0,Black
399,2.2624177818,,200884.0,Hispanic
10697,60.654343389,78.110085454,70212.0,White
676,0.4882664375,,,AIAN
4086,2.9512672536,88.748341829,81571.0,Asian
23305,16.832913203,79.44764018,75931.0,Black
15344,11.082781385,85.396303938,83600.0,Hispanic
90800,65.583716748,78.587657897,97736.0,White
1267,0.8083037742,,75000.0,AIAN
5984,3.817592569,88.143019386,94706.0,Asian
30312,19.33804578,78.915649447,118821.0,Black
22861,14.584556103,85.985262121,90068.0,Hispanic
90899,57.990532575,79.484333256,115631.0,White
32,0.501174628,,,AIAN
40,0.626468285,,,Asian
2594,40.626468285,80.160138162,46385.0,Black
193,3.0227094753,,,Hispanic
3403,53.29678935,78.259615866,66875.0,White
64,0.585812357,,,AIAN
48,0.4393592677,,103269.0,Asian
6018,55.084668192,74.931237008,46702.0,Black
396,3.6247139588,,49125.0,Hispanic
4260,38.993135011,73.695469651,62692.0,White
91,0.224530583,,150458.0,AIAN
335,0.8265686299,,,Asian
1325,3.2692639838,,33189.0,Black
449,1.1078487009,,,Hispanic
37894,93.498482568,,42534.0,White
238,0.5880172946,,,AIAN
567,1.4008647313,,60298.0,Asian
1889,4.6670784435,77.526601621,46433.0,Black
2301,5.684990735,80.865461846,72935.0,Hispanic
34577,85.428042001,75.574993842,71233.0,White
132,0.2458329453,,,AIAN
297,0.553124127,,163031.0,Asian
788,1.4675481888,,41875.0,Black
854,1.5904646615,,39044.0,Hispanic
51173,95.303100847,,51522.0,White
152,0.8375117086,,,AIAN
158,0.8705713813,,,Asian
4533,24.976582732,78.286669206,54538.0,Black
1178,6.4907157419,,,Hispanic
11685,64.383712601,75.73701227,50879.0,White
73,0.1962049132,,,AIAN
167,0.4488523356,,,Asian
2135,5.7383217761,74.095607575,,Black
495,1.3304305757,,65941.0,Hispanic
33955,91.262162017,72.277187822,41224.0,White
69,0.2410901468,,,AIAN
169,0.5904961565,,38726.0,Asian
784,2.7393431167,,20605.0,Black
394,1.3766596785,,,Hispanic
26785,93.58839972,,53285.0,White
374,0.540470238,,,AIAN
4306,6.222633275,86.530981107,105636.0,Asian
9175,13.258862122,79.97890641,74366.0,Black
5075,7.3339210104,100.38202601,117513.0,Hispanic
48015,69.38684085,81.190121471,95031.0,White
974,0.6136360773,,,AIAN
10348,6.5194108086,88.242177257,97051.0,Asian
34668,21.841412245,78.456749588,71064.0,Black
25985,16.37097892,88.508890167,61467.0,Hispanic
83159,52.391542658,85.3550303,130966.0,White
91,0.5251312828,,,AIAN
168,0.9694731375,,,Asian
1053,6.0765191298,,35713.0,Black
457,2.637197761,,16619.0,Hispanic
15185,87.62767615,,42649.0,White
84,1.3120899719,,,AIAN
42,0.6560449859,,,Asian
331,5.170259294,,19263.0,Black
198,3.0927835052,,,Hispanic
5589,87.300843486,,37823.0,White
189,0.4025559105,,30587.0,AIAN
3355,7.1458998935,106.91632968,,Asian
8270,17.614483493,73.896844938,35927.0,Black
2723,5.7997870075,101.18758998,49265.0,Hispanic
31165,66.379126731,81.625852065,76015.0,White
1203,0.4870228451,,,AIAN
9020,3.6516592378,85.952087727,88182.0,Asian
72843,29.489779807,76.725159494,61138.0,Black
17427,7.05515139,83.45859773,67210.0,Hispanic
138769,56.179279465,78.396285492,91031.0,White
139,0.8079046789,,,AIAN
635,3.6907875618,,,Asian
2894,16.820691659,69.846220675,34753.0,Black
1262,7.3350770125,,,Hispanic
11879,69.043882592,73.522422324,66105.0,White
23,0.4078737365,,,AIAN
50,0.8866820358,,,Asian
778,13.796772477,,55341.0,Black
143,2.5359106225,,,Hispanic
4490,79.624046817,,38106.0,White
196,0.4916100228,,,AIAN
562,1.409616494,,96111.0,Asian
20596,51.659183827,71.074085903,31004.0,Black
1887,4.7330005769,,56513.0,Hispanic
16148,40.502646166,71.051104017,41816.0,White
40,0.7608902416,,,AIAN
52,0.9891573141,,,Asian
3350,63.724557733,,26786.0,Black
347,6.6007228457,,,Hispanic
1409,26.80235876,,37500.0,White
186,0.7938879167,,,AIAN
4575,19.527081822,77.911062142,101223.0,Asian
1319,5.6297750651,,81705.0,Black
4194,17.900892057,78.744609435,95536.0,Hispanic
12683,54.133765846,76.287559407,120972.0,White
97,0.6629758731,,,AIAN
1477,10.095003759,,135536.0,Asian
590,4.0325336614,,,Black
1588,10.853666872,,61157.0,Hispanic
10420,71.218645342,,164261.0,White
37,0.472360526,,,AIAN
75,0.9574875527,,71217.0,Asian
4317,55.112983531,66.435765618,37121.0,Black
221,2.8213966552,,,Hispanic
3007,38.388867611,74.6721652,67071.0,White
273,0.9256747593,,,AIAN
922,3.1262715313,,,Asian
6744,22.867218229,74.387920016,60878.0,Black
3406,11.548894615,87.75887451,74755.0,Hispanic
17130,58.083548081,77.681444885,71870.0,White
37,0.5876747141,,,AIAN
64,1.0165184244,,,Asian
373,5.9243964422,,33099.0,Black
1046,16.613722999,,,Hispanic
4652,73.888182973,,38997.0,White
748,0.5521762239,,61250.0,AIAN
3537,2.6110258076,87.082472697,55375.0,Asian
67657,49.944634737,75.732859948,50090.0,Black
8732,6.4459930314,101.93111271,54834.0,Hispanic
49942,36.867359594,75.876527187,66095.0,White
453,0.8514397414,,,AIAN
2432,4.5710848808,86.291313248,57067.0,Asian
4190,7.8753477182,76.424025443,40484.0,Black
11008,20.690173671,,45801.0,Hispanic
34218,64.314713179,79.082647116,50524.0,White
167,0.7463687151,,,AIAN
394,1.7608938547,,,Asian
9518,42.538547486,70.607363222,37339.0,Black
2021,9.0324022346,,46406.0,Hispanic
9637,43.070391061,69.025438317,46949.0,White
20,0.2747630169,,,AIAN
215,2.9537024317,,13740.0,Asian
594,8.1604616019,,61701.0,Black
271,3.723038879,,,Hispanic
5985,82.222832807,,66827.0,White
382,0.468361104,,23875.0,AIAN
2261,2.7721582619,87.868647231,41005.0,Asian
22679,27.806181876,71.37935561,34801.0,Black
3819,4.6823849634,82.608640514,77513.0,Hispanic
50602,62.041907284,76.954650063,57886.0,White
566,1.3849127701,,,AIAN
2693,6.5893464484,82.525944339,63240.0,Asian
5492,13.438058186,76.433027277,76524.0,Black
15821,38.711492819,88.953517674,81628.0,Hispanic
15830,38.7335144,77.303536359,93790.0,White
317,1.76071984,,,AIAN
2133,11.847367252,93.087654868,116182.0,Asian
2537,14.091313042,96.152133555,81983.0,Black
7489,41.596311931,102.0711805,76553.0,Hispanic
5445,30.243279271,87.653794568,85431.0,White
67,0.5422905706,,,AIAN
153,1.2383650344,,,Asian
5668,45.876163497,65.7729679,32500.0,Black
870,7.0416835289,,33654.0,Hispanic
5361,43.391339539,67.098557982,45028.0,White
1059,0.591415264,,82045.0,AIAN
6030,3.3675486703,85.288913134,57423.0,Asian
73503,41.048910433,72.558864533,42099.0,Black
17618,9.8390501614,84.348690099,56108.0,Hispanic
74460,41.583362187,77.226508044,67758.0,White
1565,0.6445554627,,53148.0,AIAN
9528,3.9241689765,86.971105065,53166.0,Asian
97591,40.193490196,71.684160802,37201.0,Black
21565,8.8816859759,86.472180841,53359.0,Hispanic
104794,43.16009275,77.294453346,68330.0,White
15,0.3764115433,,,AIAN
77,1.9322459222,,,Asian
250,6.2735257215,,,Black
166,4.165621079,,,Hispanic
3381,84.843161857,,,White
160,0.5255205938,,,AIAN
355,1.1659988176,,74550.0,Asian
23165,76.085528477,67.275245279,39837.0,Black
1644,5.3997241017,,44861.0,Hispanic
4500,14.780266702,60.743179272,47736.0,White
65,0.5303092111,,,AIAN
291,2.3741535449,,176394.0,Asian
153,1.2482662968,,,Black
416,3.3939789508,,98419.0,Hispanic
11051,90.160724484,,103333.0,White
573,0.6025616758,,96518.0,AIAN
1383,1.4543504322,89.192320413,63063.0,Asian
50992,53.622731192,71.817219242,42004.0,Black
4613,4.8509895472,83.438010388,61024.0,Hispanic
34819,36.615349023,75.197183189,65341.0,White
45,0.2465078061,,,AIAN
389,2.1309230348,,,Asian
1691,9.2632155574,78.408008924,,Black
587,3.2155573815,,38603.0,Hispanic
15142,82.94713777,76.807027375,36404.0,White
1157,0.49822156,,,AIAN
5442,2.3434068537,98.193660038,41558.0,Asian
104885,45.165054731,72.315305455,34049.0,Black
17349,7.4707397105,86.762946055,49216.0,Hispanic
99263,42.744137177,82.835037316,74022.0,White
423,0.4270225524,,36061.0,AIAN
3359,3.39094268,87.672390063,52354.0,Asian
28973,29.248521068,71.256281282,33154.0,Black
6732,6.7960184942,83.798109814,33202.0,Hispanic
56890,57.43100002,72.854311244,51102.0,White
104,0.410418311,,,AIAN
483,1.9060773481,,,Asian
1992,7.8610891871,74.472087243,25667.0,Black
977,3.8555643252,,53685.0,Hispanic
21309,84.09234412,74.7419745,67922.0,White
97,0.3850734418,,,AIAN
366,1.4529575228,,,Asian
2892,11.480746328,75.533703083,42727.0,Black
957,3.7991266376,,62955.0,Hispanic
20099,79.789599047,75.229250678,53436.0,White
387,0.4120835241,,84286.0,AIAN
1968,2.0955565257,90.30568921,64297.0,Asian
39362,41.913260145,75.202840375,63125.0,Black
4377,4.6606966022,82.237424997,89083.0,Hispanic
45520,48.47039281,78.385873646,89653.0,White
2147,0.4758095078,,61295.0,AIAN
34213,7.5821475032,89.584970691,83036.0,Asian
86351,19.136761437,77.406252125,60494.0,Black
39503,8.7544960342,84.026762093,66976.0,Hispanic
272814,60.459941804,80.144606194,83910.0,White
141,0.6200255046,,,AIAN
398,1.7501429137,,,Asian
2768,12.171848204,75.624670131,37679.0,Black
2179,9.5818125852,93.687202771,35000.0,Hispanic
16597,72.982718438,75.153308548,47556.0,White
92,0.6029228652,,,AIAN
896,5.8719444262,,54583.0,Asian
2253,14.765056688,74.431239868,35417.0,Black
1156,7.5758568714,,40217.0,Hispanic
10423,68.307228521,83.906460419,66029.0,White
275,0.9927797834,,,AIAN
741,2.6750902527,,130977.0,Asian
2897,10.458483755,75.08168828,47376.0,Black
5143,18.566787004,82.248938732,35638.0,Hispanic
18170,65.59566787,76.366655139,64670.0,White
1270,6.3414390573,,32500.0,AIAN
259,1.293254107,,81510.0,Asian
122,0.6091776102,,,Black
13060,65.211963849,80.894844846,47889.0,Hispanic
6422,32.066709942,77.931870843,59375.0,White
417,1.8273444347,,32294.0,AIAN
237,1.0385626643,,90651.0,Asian
160,0.7011393514,,,Black
1020,4.4697633655,,28984.0,Hispanic
20401,89.39964943,,55088.0,White
2927,1.4179415384,96.340414345,49052.0,AIAN
7001,3.3915301367,85.951076805,99038.0,Asian
2844,1.3777334251,87.977286122,40461.0,Black
48095,23.298906146,82.894492533,51859.0,Hispanic
141816,68.700648174,79.531457864,77596.0,White
1629,2.099930389,,46557.0,AIAN
972,1.2529971382,,81270.0,Asian
409,0.5272385077,,30938.0,Black
22064,28.442519401,87.610058845,52571.0,Hispanic
52296,67.414339856,79.63696847,65070.0,White
4481,5.7399413324,70.011682327,35165.0,AIAN
1551,1.9867549669,83.991883064,51486.0,Asian
724,0.9274085081,,31601.0,Black
5520,7.0708493986,89.825043074,38257.0,Hispanic
63885,81.83355323,78.844705237,58117.0,White
6012,1.2099866161,83.584601669,63939.0,AIAN
25623,5.156933976,85.142752568,89583.0,Asian
10996,2.2130759864,77.251991254,61475.0,Black
52951,10.657019512,84.28762826,57521.0,Hispanic
380899,76.660461091,79.334949885,80034.0,White
72,1.7786561265,,,AIAN
57,1.4081027668,,,Asian
29,0.7164031621,,,Black
345,8.5227272727,,90519.0,Hispanic
3385,83.621541502,,59401.0,White
2429,2.1809986442,82.832611234,56106.0,AIAN
1819,1.6332797586,79.103264174,73889.0,Asian
1026,0.9212452075,,68118.0,Black
10619,9.5347981072,88.085868584,44380.0,Hispanic
92282,82.859990482,77.152088803,59867.0,White
984,2.258953168,,53274.0,AIAN
551,1.2649219467,,,Asian
208,0.4775022957,,,Black
14251,32.715794307,86.926247097,55685.0,Hispanic
27345,62.775482094,82.020240918,69591.0,White
1267,16.329423895,,39861.0,AIAN
93,1.1986080681,,,Asian
43,0.5541951282,,,Black
389,5.0135326717,,,Hispanic
5679,73.192421704,,42623.0,White
1758,1.8109708988,,43194.0,AIAN
2404,2.4764357456,85.872334544,66302.0,Asian
1988,2.0479011074,80.828375653,54643.0,Black
52085,53.654390935,81.56640817,56321.0,Hispanic
38562,39.7239248,79.69271554,80233.0,White
16,0.6986899563,,,AIAN
89,3.8864628821,,,Asian
5,0.2183406114,,,Black
122,5.327510917,,,Hispanic
2007,87.641921397,,,White
2474,2.4895096451,,54207.0,AIAN
1172,1.1793473339,,48977.0,Asian
931,0.9368364913,,51827.0,Black
42434,42.700021132,81.659070285,50143.0,Hispanic
52338,52.666109864,77.883023387,64970.0,White
4283,5.6392363397,69.395041378,50000.0,AIAN
1169,1.5391705069,,60156.0,Asian
951,1.2521395655,,128542.0,Black
8094,10.657011192,81.044904288,42831.0,Hispanic
59784,78.714944042,77.076266607,51524.0,White
929,1.080056735,,64826.0,AIAN
4337,5.0422024322,91.090054942,74833.0,Asian
2661,3.0936824238,86.182614792,67813.0,Black
7307,8.4951287,83.170975835,59343.0,Hispanic
67195,78.121003558,81.03115405,71302.0,White
718,2.1957186544,,,AIAN
668,2.0428134557,,,Asian
338,1.0336391437,,,Black
1294,3.9571865443,,,Hispanic
28756,87.93883792,,,White
22837,1.0041265172,73.199265082,52281.0,AIAN
464002,20.401835278,87.373148787,114303.0,Asian
152598,6.7096246562,77.208449765,53961.0,Black
229670,10.09842524,84.856978207,71053.0,Hispanic
1296112,56.989115404,82.006071047,105122.0,White
4618,1.6928959225,77.755032302,64464.0,AIAN
14844,5.4416082878,85.750320313,71568.0,Asian
7949,2.9139951684,76.737362235,53797.0,Black
23088,8.4637464395,84.270227461,64346.0,Hispanic
206101,75.55382038,79.870901078,81854.0,White
661,1.3433867165,,,AIAN
1050,2.1339728477,,58300.0,Asian
499,1.0141451914,,,Black
4675,9.5012600602,,54025.0,Hispanic
41048,83.424111861,,62252.0,White
603,2.656738776,,35202.0,AIAN
196,0.8635502489,,,Asian
101,0.4449927303,,,Black
2686,11.834163105,86.931627676,52663.0,Hispanic
18679,82.297219897,81.317074541,58242.0,White
1729,2.1057374953,,,AIAN
949,1.1557807305,,71667.0,Asian
640,0.7794517044,,,Black
8979,10.935463835,85.581412559,46175.0,Hispanic
67760,82.524449208,76.798299253,55029.0,White
227,2.0468890893,,,AIAN
70,0.6311992786,,77250.0,Asian
64,0.5770964833,,18162.0,Black
399,3.5978358882,,71184.0,Hispanic
10041,90.541027953,,59137.0,White
3211,4.706554878,72.105327478,45294.0,AIAN
973,1.426184334,,47000.0,Asian
922,1.3514305816,,,Black
7355,10.780663696,84.882951012,38463.0,Hispanic
54092,79.285881801,79.16454277,62833.0,White
5516,12.942280619,69.801013915,41343.0,AIAN
455,1.067573909,,58380.0,Asian
299,0.7015485687,,,Black
9006,21.130924449,98.75322819,39777.0,Hispanic
27442,64.38761145,78.95996344,50160.0,White
654,2.8454577097,,,AIAN
480,2.0884093282,,50536.0,Asian
189,0.822311173,,,Black
2387,10.385485555,116.61001735,60368.0,Hispanic
18685,81.295683954,77.326963889,51266.0,White
543,3.8390837104,,43708.0,AIAN
153,1.0817307692,,,Asian
104,0.7352941176,,,Black
644,4.5531674208,,49896.0,Hispanic
12426,87.853506787,,56250.0,White
16337,1.7876330849,73.767209484,63848.0,AIAN
65861,7.2066660101,82.436651482,72378.0,Asian
65391,7.1552375012,75.509226611,55447.0,Black
108222,11.841906575,83.963922238,65272.0,Hispanic
591368,64.708881813,78.895865585,81361.0,White
197,1.1262291333,,,AIAN
294,1.6807683512,,87778.0,Asian
118,0.6745941002,,62386.0,Black
1180,6.7459410016,,42132.0,Hispanic
15377,87.90875829,,65920.0,White
3504,2.6791243912,73.185952127,53281.0,AIAN
3141,2.4015781144,87.319093918,95764.0,Asian
1002,0.7661194749,,,Black
25005,19.118580309,89.338284278,61351.0,Hispanic
96184,73.541352866,79.770395891,71792.0,White
242,1.9988436442,,76250.0,AIAN
130,1.0737589824,,,Asian
73,0.602956967,,,Black
855,7.0620302304,,67500.0,Hispanic
10449,86.305443132,,68094.0,White
13124,1.5804564827,73.397854523,85250.0,AIAN
104563,12.591989576,87.999880623,107582.0,Asian
30457,3.6677813999,83.136446753,69357.0,Black
91034,10.962761006,84.656386733,73738.0,Hispanic
555385,66.882187109,79.580533878,90518.0,White
9686,1.8336882957,74.173402417,42021.0,AIAN
12802,2.423588433,82.176191546,56989.0,Asian
9922,1.8783662265,76.177040695,42163.0,Black
33610,6.3628188745,85.448883015,48979.0,Hispanic
441532,83.58786502,78.290013756,61266.0,White
2638,5.6902502157,74.897484488,34570.0,AIAN
367,0.7916307161,,64188.0,Asian
247,0.5327868852,,,Black
1808,3.8999137187,89.293243485,36940.0,Hispanic
40076,86.445211389,79.524130847,55774.0,White
5328,1.8117888695,75.083012294,64602.0,AIAN
18326,6.2317647939,85.509074953,66995.0,Asian
9649,3.2811469222,80.538087976,75363.0,Black
28709,9.7625087563,82.55279829,59925.0,Hispanic
216188,73.514829601,79.814084119,78168.0,White
74,1.6451756336,,,AIAN
70,1.556247221,,,Asian
20,0.4446420631,,,Black
280,6.2249888839,,34185.0,Hispanic
3899,86.682970209,,55280.0,White
920,1.5010115513,,53375.0,AIAN
1181,1.9268420022,,101325.0,Asian
1141,1.8615806304,,,Black
13512,22.045291392,82.230998556,45619.0,Hispanic
43370,70.759642368,79.968912231,63559.0,White
7777,3.3664334938,68.890879178,40882.0,AIAN
11064,4.7892786647,89.502253577,81227.0,Asian
2451,1.0609654743,78.010282165,56302.0,Black
23323,10.095837518,86.242238277,46447.0,Hispanic
179842,77.848287564,81.132028027,67445.0,White
441,0.8909090909,,,AIAN
4072,8.2262626263,,31705.0,Asian
1067,2.1555555556,,,Black
3326,6.7191919192,101.05971904,27024.0,Hispanic
38834,78.452525253,79.926215738,45264.0,White
17172,6.8175592249,63.505661821,42632.0,AIAN
3988,1.5832999178,83.819914053,45389.0,Asian
2174,0.8631128439,72.067956716,45802.0,Black
128142,50.874427801,80.772162792,49523.0,Hispanic
105042,41.703357565,76.576961201,59952.0,White
103,0.6263682802,,,AIAN
50,0.304062272,,,Asian
182,1.1067866699,,,Black
181,1.1007054245,,,Hispanic
15684,95.378253466,,,White
323,0.2644831116,,,AIAN
1415,1.1586489253,,58383.0,Asian
9336,7.6446264074,71.782805282,51010.0,Black
6191,5.0693961105,83.320795614,70156.0,Hispanic
101207,82.871647902,74.844373338,66237.0,White
33,0.1567323676,,,AIAN
30,0.1424839706,,,Asian
173,0.8216575635,,,Black
158,0.7504155782,,,Hispanic
20508,97.40204227,,,White
64,0.4670850971,,,AIAN
33,0.2408407532,,,Asian
89,0.6495402131,,,Black
136,0.9925558313,,,Hispanic
13239,96.620931251,,,White
41,0.1891667436,,,AIAN
90,0.4152440712,,61553.0,Asian
321,1.4810371874,,,Black
223,1.0288825321,,,Hispanic
20689,95.455384331,,48634.0,White
195,0.2129076636,,,AIAN
1185,1.2938234941,,,Asian
4311,4.7068971165,66.782992131,18071.0,Black
1346,1.4696087958,,41987.0,Hispanic
82315,89.874329887,71.387423606,43492.0,White
24,0.3455723542,,,AIAN
12,0.1727861771,,,Asian
24,0.3455723542,,,Black
84,1.2095032397,,,Hispanic
6738,97.019438445,,,White
27,0.323702194,,,AIAN
10,0.1198897015,,,Asian
31,0.3716580746,,,Black
79,0.9471286416,,,Hispanic
8102,97.134636135,,,White
35,0.4182600382,,,AIAN
40,0.4780114723,,,Asian
191,2.2825047801,,,Black
51,0.6094646272,,,Hispanic
7943,94.921128107,,,White
116,0.2757833674,,20722.0,AIAN
126,0.2995577956,,,Asian
1759,4.1819219248,74.203392108,31833.0,Black
536,1.2743093529,,,Hispanic
38836,92.330369455,72.410712926,44331.0,White
73,0.9345794393,,,AIAN
60,0.7681474843,,,Asian
799,10.229163999,,,Black
433,5.5434643452,,,Hispanic
6371,81.564460376,,,White
22,0.1911381407,,,AIAN
26,0.22589053,,,Asian
106,0.9209383145,,,Black
175,1.5204170287,,,Hispanic
11082,96.281494353,,,White
145,0.4225064833,,,AIAN
250,0.7284594539,,,Asian
901,2.625367872,,24788.0,Black
644,1.8765115534,,116289.0,Hispanic
31844,92.788251406,,41035.0,White
54,0.2328589909,,,AIAN
77,0.3320396723,,,Asian
275,1.1858559724,,98385.0,Black
